Class,Distance(mi),Street,Temperature(F),'Humidity(\%)',Pressure(in),Visibility(mi),Wind_Direction,Weather_Condition,Amenity,Crossing,Junction,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Sunrise_Sunset
1,'\'(0.5895-inf)\'',large_local,'\'(66.1-75.95]\'','\'(46.5-58.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',SE,Fair,False,False,False,False,False,False,False,True,Day
1,'\'(0.1775-0.5895]\'',local,'\'(66.1-75.95]\'','\'(46.5-58.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',SE,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.1775]\'',large_local,'\'(66.1-75.95]\'','\'(46.5-58.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',SE,Fair,False,False,False,False,False,False,False,True,Day
1,'\'(0.5895-inf)\'',local,'\'(66.1-75.95]\'','\'(46.5-58.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SW,'Mostly Cloudy',False,True,False,False,False,False,False,False,Night
1,'\'(0.5895-inf)\'',local,'\'(66.1-75.95]\'','\'(46.5-58.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SW,'Mostly Cloudy',False,False,False,False,False,False,False,True,Night
1,'\'(0.1775-0.5895]\'',local,'\'(66.1-75.95]\'','\'(46.5-58.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',Calm,'Partly Cloudy',False,False,False,False,False,False,False,True,Night
1,'\'(-inf-0.1775]\'',local,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',SW,Fair,False,True,False,False,False,False,False,False,Day
1,'\'(-inf-0.1775]\'',large_local,'\'(66.1-75.95]\'','\'(-inf-46.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',E,'Mostly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.1775]\'',Highway,'\'(56.5-66.1]\'','\'(58.5-70.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',E,Cloudy,False,False,True,False,False,False,False,False,Day
1,'\'(0.1775-0.5895]\'',Highway,'\'(56.5-66.1]\'','\'(58.5-70.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',E,Cloudy,False,False,True,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Interstate,'\'(56.5-66.1]\'','\'(46.5-58.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SE,Cloudy,False,False,False,False,False,False,False,False,Day
1,'\'(0.1775-0.5895]\'',local,'\'(56.5-66.1]\'','\'(58.5-70.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',Variable,'Mostly Cloudy',False,True,False,False,False,False,False,True,Night
1,'\'(0.1775-0.5895]\'',local,'\'(56.5-66.1]\'','\'(58.5-70.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',Variable,'Mostly Cloudy',False,True,False,False,False,False,False,False,Night
1,'\'(0.5895-inf)\'',local,'\'(46.2-56.5]\'','\'(70.5-84.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',NE,Fair,False,False,False,False,False,True,False,False,Night
1,'\'(0.5895-inf)\'',Highway,'\'(46.2-56.5]\'','\'(70.5-84.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',NE,Fair,False,False,False,False,False,False,False,False,Night
1,'\'(-inf-0.1775]\'',local,'\'(56.5-66.1]\'','\'(-inf-46.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',E,Windy,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',large_local,'\'(56.5-66.1]\'','\'(-inf-46.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',E,Windy,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',local,'\'(56.5-66.1]\'','\'(-inf-46.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SE,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Highway,'\'(56.5-66.1]\'','\'(-inf-46.5]\'','\'(30.055-inf)\'','\'(-inf-9.5]\'',E,Cloudy,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Highway,'\'(56.5-66.1]\'','\'(-inf-46.5]\'','\'(30.055-inf)\'','\'(-inf-9.5]\'',E,Cloudy,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.1775]\'',large_local,'\'(56.5-66.1]\'','\'(-inf-46.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',NE,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',local,'\'(56.5-66.1]\'','\'(93.5-inf)\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',Variable,Drizzle,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Highway,'\'(56.5-66.1]\'','\'(93.5-inf)\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',E,Drizzle,False,True,False,False,False,False,False,True,Day
1,'\'(0.5895-inf)\'',local,'\'(56.5-66.1]\'','\'(93.5-inf)\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',E,Drizzle,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Beltway,'\'(56.5-66.1]\'','\'(93.5-inf)\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',Calm,Cloudy,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.1775]\'',local,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',Calm,'Partly Cloudy',False,False,False,False,False,False,False,True,Day
1,'\'(0.5895-inf)\'',Interstate,'\'(56.5-66.1]\'','\'(93.5-inf)\'','\'(29.815-30.055]\'','\'(-inf-9.5]\'',Calm,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Interstate,'\'(56.5-66.1]\'','\'(93.5-inf)\'','\'(29.815-30.055]\'','\'(-inf-9.5]\'',Calm,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Interstate,'\'(66.1-75.95]\'','\'(93.5-inf)\'','\'(29.815-30.055]\'','\'(-inf-9.5]\'',SE,'Partly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Highway,'\'(75.95-inf)\'','\'(46.5-58.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',SE,'Mostly Cloudy',False,False,True,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',local,'\'(75.95-inf)\'','\'(46.5-58.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',S,'Partly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',local,'\'(75.95-inf)\'','\'(84.5-93.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',NE,Thunder,False,False,False,False,False,False,False,True,Day
1,'\'(0.5895-inf)\'',local,'\'(75.95-inf)\'','\'(58.5-70.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',SW,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(0.1775-0.5895]\'',Highway,'\'(75.95-inf)\'','\'(70.5-84.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',Variable,Cloudy,False,False,False,False,False,False,False,True,Day
1,'\'(0.1775-0.5895]\'',Highway,'\'(75.95-inf)\'','\'(70.5-84.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',NW,Cloudy,False,False,False,False,False,False,False,True,Day
1,'\'(0.1775-0.5895]\'',Highway,'\'(75.95-inf)\'','\'(58.5-70.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',NW,Fair,False,False,False,False,False,False,False,True,Day
1,'\'(-inf-0.1775]\'',Beltway,'\'(66.1-75.95]\'','\'(46.5-58.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',NW,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.1775]\'',Beltway,'\'(66.1-75.95]\'','\'(46.5-58.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',NW,Fair,False,False,True,False,False,False,False,False,Day
1,'\'(0.1775-0.5895]\'',Highway,'\'(75.95-inf)\'','\'(58.5-70.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',NW,Fair,False,False,False,False,False,False,False,True,Day
1,'\'(-inf-0.1775]\'',local,'\'(56.5-66.1]\'','\'(93.5-inf)\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',Variable,Fair,False,True,False,False,False,False,False,True,Night
1,'\'(0.5895-inf)\'',Interstate,'\'(56.5-66.1]\'','\'(84.5-93.5]\'','\'(-inf-29.815]\'','\'(-inf-9.5]\'',SE,Fair,False,False,False,False,False,False,False,False,Night
1,'\'(-inf-0.1775]\'',local,'\'(56.5-66.1]\'','\'(93.5-inf)\'','\'(-inf-29.815]\'','\'(-inf-9.5]\'',Calm,Fog,False,True,False,False,False,False,False,True,Night
1,'\'(0.5895-inf)\'',local,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',W,'Mostly Cloudy',False,False,False,False,False,False,False,True,Day
1,'\'(0.1775-0.5895]\'',local,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',W,'Mostly Cloudy',False,True,False,False,False,False,False,True,Day
1,'\'(0.1775-0.5895]\'',local,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',W,'Mostly Cloudy',False,False,False,False,False,False,False,True,Day
1,'\'(0.1775-0.5895]\'',local,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SW,Fair,False,False,False,False,False,False,False,True,Day
1,'\'(0.1775-0.5895]\'',local,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',SW,'Mostly Cloudy',False,True,False,False,False,False,False,True,Day
1,'\'(-inf-0.1775]\'',large_local,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SW,'Partly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',local,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SW,Fair,False,True,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',large_local,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SW,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.1775]\'',local,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SW,Fair,False,False,False,False,False,False,False,True,Day
1,'\'(0.5895-inf)\'',large_local,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SW,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',local,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SW,Fair,False,True,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',local,'\'(66.1-75.95]\'','\'(58.5-70.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',S,Cloudy,False,False,False,False,False,False,False,False,Night
1,'\'(0.5895-inf)\'',local,'\'(75.95-inf)\'','\'(58.5-70.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',SW,Fair,False,False,False,False,False,False,False,False,Night
1,'\'(0.1775-0.5895]\'',local,'\'(75.95-inf)\'','\'(58.5-70.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',S,'Partly Cloudy',False,False,False,False,False,False,False,False,Night
1,'\'(-inf-0.1775]\'',Highway,'\'(75.95-inf)\'','\'(46.5-58.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',SW,'Mostly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.1775]\'',large_local,'\'(75.95-inf)\'','\'(70.5-84.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',W,Fair,False,False,True,False,False,False,False,False,Day
1,'\'(-inf-0.1775]\'',large_local,'\'(75.95-inf)\'','\'(70.5-84.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',W,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.1775]\'',large_local,'\'(75.95-inf)\'','\'(70.5-84.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',Calm,Fair,False,False,True,False,False,False,False,False,Day
1,'\'(-inf-0.1775]\'',local,'\'(75.95-inf)\'','\'(58.5-70.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',Calm,Fair,False,False,False,False,False,False,False,True,Day
1,'\'(-inf-0.1775]\'',local,'\'(75.95-inf)\'','\'(70.5-84.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',Calm,Fair,False,False,False,False,False,False,False,True,Night
1,'\'(-inf-0.1775]\'',large_local,'\'(75.95-inf)\'','\'(70.5-84.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',Calm,Fair,False,True,False,False,False,False,False,False,Night
1,'\'(-inf-0.1775]\'',large_local,'\'(66.1-75.95]\'','\'(84.5-93.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',Calm,Fair,False,False,False,False,False,False,False,True,Night
1,'\'(0.5895-inf)\'',Highway,'\'(66.1-75.95]\'','\'(93.5-inf)\'','\'(-inf-29.815]\'','\'(-inf-9.5]\'',Calm,Fog,False,False,False,False,False,False,False,False,Night
1,'\'(0.5895-inf)\'',local,'\'(66.1-75.95]\'','\'(70.5-84.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',Calm,Fair,False,False,False,False,False,False,False,True,Night
1,'\'(0.5895-inf)\'',Interstate,'\'(66.1-75.95]\'','\'(84.5-93.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',SE,Cloudy,False,False,True,False,False,False,False,False,Night
1,'\'(0.1775-0.5895]\'',local,'\'(66.1-75.95]\'','\'(93.5-inf)\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',Calm,'Mostly Cloudy',True,False,False,False,True,False,False,True,Day
1,'\'(0.1775-0.5895]\'',local,'\'(66.1-75.95]\'','\'(93.5-inf)\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',Calm,'Partly Cloudy',True,False,False,False,True,False,False,True,Day
1,'\'(-inf-0.1775]\'',local,'\'(66.1-75.95]\'','\'(93.5-inf)\'','\'(-inf-29.815]\'','\'(-inf-9.5]\'',Calm,'Heavy Rain',False,False,False,False,False,False,False,True,Day
1,'\'(0.5895-inf)\'',local,'\'(75.95-inf)\'','\'(58.5-70.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SW,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(0.1775-0.5895]\'',local,'\'(75.95-inf)\'','\'(58.5-70.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SW,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Beltway,'\'(66.1-75.95]\'','\'(70.5-84.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',NW,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Highway,'\'(66.1-75.95]\'','\'(-inf-46.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',N,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Highway,'\'(66.1-75.95]\'','\'(-inf-46.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',N,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Highway,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',N,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Highway,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',N,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Highway,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',N,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Highway,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',NW,'Partly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Highway,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',NW,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(0.1775-0.5895]\'',local,'\'(56.5-66.1]\'','\'(93.5-inf)\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',Calm,Fair,False,False,False,False,False,False,False,True,Night
1,'\'(0.1775-0.5895]\'',Highway,'\'(56.5-66.1]\'','\'(93.5-inf)\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',Calm,Fair,False,False,True,False,False,False,False,False,Night
1,'\'(0.1775-0.5895]\'',large_local,'\'(75.95-inf)\'','\'(46.5-58.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',SW,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Highway,'\'(75.95-inf)\'','\'(58.5-70.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',S,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',local,'\'(75.95-inf)\'','\'(58.5-70.5]\'','\'(-inf-29.815]\'','\'(-inf-9.5]\'',S,Haze,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Beltway,'\'(75.95-inf)\'','\'(58.5-70.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',S,Fair,False,False,False,False,False,False,False,False,Night
1,'\'(0.5895-inf)\'',Beltway,'\'(75.95-inf)\'','\'(84.5-93.5]\'','\'(29.815-30.055]\'','\'(-inf-9.5]\'',S,Cloudy,False,False,False,False,False,False,False,False,Night
1,'\'(0.1775-0.5895]\'',local,'\'(75.95-inf)\'','\'(70.5-84.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',S,'Mostly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(0.1775-0.5895]\'',local,'\'(75.95-inf)\'','\'(70.5-84.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',S,'Mostly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Highway,'\'(75.95-inf)\'','\'(70.5-84.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SW,'Mostly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(0.1775-0.5895]\'',large_local,'\'(75.95-inf)\'','\'(46.5-58.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',NW,Fair,False,True,False,False,False,False,False,True,Day
1,'\'(0.5895-inf)\'',local,'\'(75.95-inf)\'','\'(46.5-58.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',NW,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',local,'\'(66.1-75.95]\'','\'(70.5-84.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',Calm,Cloudy,False,False,False,False,False,False,False,False,Night
1,'\'(-inf-0.1775]\'',Highway,'\'(56.5-66.1]\'','\'(58.5-70.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',Variable,Fair,False,False,False,False,False,False,False,False,Night
1,'\'(-inf-0.1775]\'',local,'\'(56.5-66.1]\'','\'(46.5-58.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',Calm,Cloudy,False,False,False,False,False,False,False,False,Night
1,'\'(-inf-0.1775]\'',local,'\'(66.1-75.95]\'','\'(46.5-58.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',Variable,'Mostly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.1775]\'',local,'\'(66.1-75.95]\'','\'(46.5-58.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',Variable,'Mostly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.1775]\'',local,'\'(66.1-75.95]\'','\'(-inf-46.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',NE,'Mostly Cloudy',False,False,True,False,False,False,False,False,Day
1,'\'(0.1775-0.5895]\'',local,'\'(56.5-66.1]\'','\'(84.5-93.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',NE,unknown,False,False,False,False,False,False,False,True,Night
1,'\'(0.1775-0.5895]\'',Highway,'\'(56.5-66.1]\'','\'(84.5-93.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',NE,unknown,False,False,False,False,False,False,False,True,Night
1,'\'(-inf-0.1775]\'',local,'\'(56.5-66.1]\'','\'(70.5-84.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',NE,Fair,False,True,False,False,False,False,False,True,Night
1,'\'(-inf-0.1775]\'',local,'\'(56.5-66.1]\'','\'(70.5-84.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',NE,Fair,False,True,False,False,False,False,False,False,Night
1,'\'(-inf-0.1775]\'',local,'\'(56.5-66.1]\'','\'(70.5-84.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',NE,'Mostly Cloudy',False,True,False,False,False,False,False,False,Day
1,'\'(-inf-0.1775]\'',local,'\'(56.5-66.1]\'','\'(70.5-84.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',NE,'Mostly Cloudy',False,True,False,False,False,False,False,True,Day
1,'\'(-inf-0.1775]\'',local,'\'(56.5-66.1]\'','\'(70.5-84.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',NE,Fair,False,True,False,False,False,False,False,False,Day
1,'\'(-inf-0.1775]\'',local,'\'(56.5-66.1]\'','\'(70.5-84.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',NE,Fair,False,True,False,False,False,False,False,True,Day
1,'\'(0.5895-inf)\'',local,'\'(66.1-75.95]\'','\'(46.5-58.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',NE,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',local,'\'(56.5-66.1]\'','\'(70.5-84.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',E,Fair,False,False,False,False,False,False,False,False,Night
1,'\'(0.5895-inf)\'',Highway,'\'(56.5-66.1]\'','\'(93.5-inf)\'','\'(30.055-inf)\'','\'(-inf-9.5]\'',NE,Drizzle,False,False,False,False,False,False,False,True,Day
1,'\'(0.5895-inf)\'',Highway,'\'(56.5-66.1]\'','\'(93.5-inf)\'','\'(30.055-inf)\'','\'(-inf-9.5]\'',NE,Cloudy,False,False,False,False,False,False,False,True,Day
1,'\'(0.5895-inf)\'',large_local,'\'(56.5-66.1]\'','\'(93.5-inf)\'','\'(-inf-29.815]\'','\'(-inf-9.5]\'',Calm,Thunderstorms,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.1775]\'',large_local,'\'(66.1-75.95]\'','\'(70.5-84.5]\'','\'(29.815-30.055]\'','\'(-inf-9.5]\'',NE,Drizzle,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',large_local,'\'(56.5-66.1]\'','\'(93.5-inf)\'','\'(-inf-29.815]\'','\'(-inf-9.5]\'',Variable,Drizzle,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Beltway,'\'(66.1-75.95]\'','\'(84.5-93.5]\'','\'(30.055-inf)\'','\'(-inf-9.5]\'',E,Cloudy,False,False,False,False,False,False,False,False,Night
1,'\'(0.5895-inf)\'',Highway,'\'(75.95-inf)\'','\'(58.5-70.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',SE,'Partly Cloudy',False,False,True,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Highway,'\'(75.95-inf)\'','\'(58.5-70.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',SE,Cloudy,False,False,True,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',local,'\'(75.95-inf)\'','\'(70.5-84.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',SE,Fair,False,True,False,False,False,False,False,True,Day
1,'\'(0.5895-inf)\'',local,'\'(75.95-inf)\'','\'(70.5-84.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',SE,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',local,'\'(75.95-inf)\'','\'(58.5-70.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',Variable,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',local,'\'(75.95-inf)\'','\'(58.5-70.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',E,Cloudy,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',local,'\'(75.95-inf)\'','\'(58.5-70.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',SE,Cloudy,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Highway,'\'(66.1-75.95]\'','\'(58.5-70.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',SE,Cloudy,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Highway,'\'(66.1-75.95]\'','\'(70.5-84.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',SE,Cloudy,False,False,False,False,False,False,False,False,Night
1,'\'(0.5895-inf)\'',large_local,'\'(75.95-inf)\'','\'(58.5-70.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',SW,Cloudy,False,False,False,False,False,False,False,False,Day
1,'\'(0.1775-0.5895]\'',Highway,'\'(75.95-inf)\'','\'(46.5-58.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',S,Fair,False,False,False,False,False,False,False,True,Day
1,'\'(0.5895-inf)\'',local,'\'(56.5-66.1]\'','\'(84.5-93.5]\'','\'(29.815-30.055]\'','\'(-inf-9.5]\'',Calm,Fair,False,False,False,False,False,False,False,False,Night
1,'\'(0.1775-0.5895]\'',Highway,'\'(66.1-75.95]\'','\'(70.5-84.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',Variable,'Mostly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(0.1775-0.5895]\'',large_local,'\'(66.1-75.95]\'','\'(93.5-inf)\'','\'(29.815-30.055]\'','\'(-inf-9.5]\'',Calm,Fair,False,False,False,False,False,False,False,True,Day
1,'\'(0.1775-0.5895]\'',large_local,'\'(66.1-75.95]\'','\'(93.5-inf)\'','\'(29.815-30.055]\'','\'(-inf-9.5]\'',Calm,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Interstate,'\'(75.95-inf)\'','\'(58.5-70.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',W,'Partly Cloudy',False,False,True,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Interstate,'\'(75.95-inf)\'','\'(58.5-70.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',Variable,Fair,False,False,True,False,False,False,False,False,Day
1,'\'(-inf-0.1775]\'',Highway,'\'(75.95-inf)\'','\'(70.5-84.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SE,Fair,False,False,False,False,False,False,False,False,Day
