Class,Distance(mi),Street,Temperature(F),'Humidity(\%)',Pressure(in),Visibility(mi),Wind_Direction,Weather_Condition,Amenity,Crossing,Junction,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Sunrise_Sunset
1,'\'(0.3055-inf)\'',Interstate,'\'(78.05-inf)\'','\'(-inf-44.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',SW,'Partly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(0.3055-inf)\'',Highway,'\'(78.05-inf)\'','\'(-inf-44.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',SW,'Mostly Cloudy',False,False,True,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Beltway,'\'(58.9-69.05]\'','\'(68.5-82.5]\'','\'(29.885-30.095]\'','\'(9.5-10.25]\'',Calm,Fair,False,False,True,False,False,False,False,False,Night
1,'\'(0.3055-inf)\'',Highway,'\'(58.9-69.05]\'','\'(68.5-82.5]\'','\'(29.885-30.095]\'','\'(9.5-10.25]\'',NW,Fair,False,False,False,False,False,False,False,True,Day
1,'\'(-inf-0.0005]\'',Interstate,'\'(78.05-inf)\'','\'(44.5-56.5]\'','\'(29.885-30.095]\'','\'(9.5-10.25]\'',Calm,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Interstate,'\'(78.05-inf)\'','\'(44.5-56.5]\'','\'(29.885-30.095]\'','\'(-inf-9.5]\'',NW,'Partly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(0.3055-inf)\'',Beltway,'\'(78.05-inf)\'','\'(-inf-44.5]\'','\'(29.885-30.095]\'','\'(9.5-10.25]\'',Variable,'Partly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',large_local,'\'(78.05-inf)\'','\'(-inf-44.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',NW,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',local,'\'(78.05-inf)\'','\'(-inf-44.5]\'','\'(29.885-30.095]\'','\'(9.5-10.25]\'',Calm,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(0.3055-inf)\'',Highway,'\'(69.05-78.05]\'','\'(56.5-68.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',W,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(0.3055-inf)\'',Highway,'\'(69.05-78.05]\'','\'(68.5-82.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',SW,Fair,False,False,True,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Beltway,'\'(69.05-78.05]\'','\'(82.5-93.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',Calm,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Interstate,'\'(69.05-78.05]\'','\'(68.5-82.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',SW,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Interstate,'\'(78.05-inf)\'','\'(68.5-82.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',W,'Partly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(0.3055-inf)\'',large_local,'\'(78.05-inf)\'','\'(56.5-68.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',Variable,'Partly Cloudy',False,False,False,False,False,False,True,False,Day
1,'\'(-inf-0.0005]\'',Interstate,'\'(78.05-inf)\'','\'(56.5-68.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',NW,'Partly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Interstate,'\'(78.05-inf)\'','\'(56.5-68.5]\'','\'(-inf-29.885]\'','\'(-inf-9.5]\'',SE,'Mostly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Highway,'\'(69.05-78.05]\'','\'(82.5-93.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',NW,Fair,False,False,False,False,False,False,False,False,Night
1,'\'(-inf-0.0005]\'',Interstate,'\'(69.05-78.05]\'','\'(82.5-93.5]\'','\'(-inf-29.885]\'','\'(-inf-9.5]\'',Calm,'Mostly Cloudy',False,False,True,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',local,'\'(78.05-inf)\'','\'(56.5-68.5]\'','\'(29.885-30.095]\'','\'(9.5-10.25]\'',S,'Partly Cloudy',True,True,False,False,False,True,False,False,Day
1,'\'(-inf-0.0005]\'',Interstate,'\'(78.05-inf)\'','\'(68.5-82.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',Variable,'Mostly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(0.3055-inf)\'',Highway,'\'(78.05-inf)\'','\'(68.5-82.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',SE,Cloudy,False,False,True,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Interstate,'\'(78.05-inf)\'','\'(56.5-68.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',W,'Partly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Interstate,'\'(69.05-78.05]\'','\'(93.5-inf)\'','\'(29.885-30.095]\'','\'(9.5-10.25]\'',NW,'Mostly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',large_local,'\'(69.05-78.05]\'','\'(93.5-inf)\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',E,Rain,False,False,False,False,False,False,False,False,Night
1,'\'(-inf-0.0005]\'',Highway,'\'(69.05-78.05]\'','\'(93.5-inf)\'','\'(-inf-29.885]\'','\'(-inf-9.5]\'',Calm,Thunderstorms,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Interstate,'\'(69.05-78.05]\'','\'(93.5-inf)\'','\'(-inf-29.885]\'','\'(-inf-9.5]\'',E,'Heavy Rain',False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Interstate,'\'(69.05-78.05]\'','\'(82.5-93.5]\'','\'(-inf-29.885]\'','\'(-inf-9.5]\'',E,Drizzle,False,False,True,False,False,False,False,False,Day
1,'\'(0.3055-inf)\'',Interstate,'\'(69.05-78.05]\'','\'(68.5-82.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',SE,Cloudy,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Interstate,'\'(58.9-69.05]\'','\'(82.5-93.5]\'','\'(29.885-30.095]\'','\'(9.5-10.25]\'',W,Fair,False,False,True,False,False,False,False,False,Night
1,'\'(-inf-0.0005]\'',Interstate,'\'(58.9-69.05]\'','\'(82.5-93.5]\'','\'(29.885-30.095]\'','\'(9.5-10.25]\'',NW,'Partly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Beltway,'\'(69.05-78.05]\'','\'(68.5-82.5]\'','\'(29.885-30.095]\'','\'(9.5-10.25]\'',NW,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(0.3055-inf)\'',local,'\'(58.9-69.05]\'','\'(93.5-inf)\'','\'(-inf-29.885]\'','\'(-inf-9.5]\'',E,Fog,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Highway,'\'(69.05-78.05]\'','\'(82.5-93.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',Calm,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',large_local,'\'(69.05-78.05]\'','\'(56.5-68.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',Calm,Fair,False,False,True,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Highway,'\'(78.05-inf)\'','\'(56.5-68.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',Calm,Cloudy,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Interstate,'\'(78.05-inf)\'','\'(56.5-68.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',SE,'Partly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Highway,'\'(58.9-69.05]\'','\'(82.5-93.5]\'','\'(29.885-30.095]\'','\'(9.5-10.25]\'',SW,'Partly Cloudy',False,False,True,False,False,False,False,False,Night
1,'\'(-inf-0.0005]\'',Highway,'\'(58.9-69.05]\'','\'(82.5-93.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',Calm,Fair,False,False,False,False,False,False,False,False,Night
1,'\'(0.3055-inf)\'',Highway,'\'(78.05-inf)\'','\'(44.5-56.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',S,'Partly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(0.3055-inf)\'',Highway,'\'(78.05-inf)\'','\'(44.5-56.5]\'','\'(29.885-30.095]\'','\'(9.5-10.25]\'',Variable,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Beltway,'\'(78.05-inf)\'','\'(56.5-68.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',SE,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(0.3055-inf)\'',Highway,'\'(78.05-inf)\'','\'(44.5-56.5]\'','\'(29.885-30.095]\'','\'(9.5-10.25]\'',Variable,Fair,False,False,False,False,False,False,False,True,Day
1,'\'(-inf-0.0005]\'',Interstate,'\'(69.05-78.05]\'','\'(93.5-inf)\'','\'(29.885-30.095]\'','\'(-inf-9.5]\'',Calm,Cloudy,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Interstate,'\'(78.05-inf)\'','\'(93.5-inf)\'','\'(29.885-30.095]\'','\'(9.5-10.25]\'',S,Cloudy,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Beltway,'\'(69.05-78.05]\'','\'(82.5-93.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',S,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(0.3055-inf)\'',large_local,'\'(69.05-78.05]\'','\'(82.5-93.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',SE,unknown,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Highway,'\'(78.05-inf)\'','\'(68.5-82.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',Variable,'Mostly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Beltway,'\'(69.05-78.05]\'','\'(93.5-inf)\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',SW,Fair,False,False,True,False,False,False,False,False,Day
1,'\'(0.3055-inf)\'',Highway,'\'(69.05-78.05]\'','\'(93.5-inf)\'','\'(-inf-29.885]\'','\'(-inf-9.5]\'',Calm,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Interstate,'\'(69.05-78.05]\'','\'(68.5-82.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',NW,'Mostly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',large_local,'\'(78.05-inf)\'','\'(56.5-68.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',W,'Partly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Beltway,'\'(78.05-inf)\'','\'(44.5-56.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',NW,Fair,False,False,True,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Highway,'\'(78.05-inf)\'','\'(44.5-56.5]\'','\'(-inf-29.885]\'','\'(-inf-9.5]\'',NW,'Partly Cloudy',False,False,False,False,False,False,False,False,Night
1,'\'(-inf-0.0005]\'',Interstate,'\'(78.05-inf)\'','\'(44.5-56.5]\'','\'(29.885-30.095]\'','\'(9.5-10.25]\'',SE,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Interstate,'\'(78.05-inf)\'','\'(-inf-44.5]\'','\'(29.885-30.095]\'','\'(9.5-10.25]\'',NW,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Highway,'\'(78.05-inf)\'','\'(44.5-56.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',W,Fair,False,False,True,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Highway,'\'(78.05-inf)\'','\'(44.5-56.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',SW,Fair,False,False,True,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Interstate,'\'(78.05-inf)\'','\'(44.5-56.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',SW,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Beltway,'\'(78.05-inf)\'','\'(44.5-56.5]\'','\'(29.885-30.095]\'','\'(9.5-10.25]\'',NW,'Mostly Cloudy',False,False,True,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Highway,'\'(78.05-inf)\'','\'(44.5-56.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',NW,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Beltway,'\'(78.05-inf)\'','\'(-inf-44.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',NW,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Interstate,'\'(69.05-78.05]\'','\'(68.5-82.5]\'','\'(29.885-30.095]\'','\'(9.5-10.25]\'',Calm,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Beltway,'\'(78.05-inf)\'','\'(44.5-56.5]\'','\'(29.885-30.095]\'','\'(9.5-10.25]\'',Calm,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',large_local,'\'(78.05-inf)\'','\'(-inf-44.5]\'','\'(29.885-30.095]\'','\'(9.5-10.25]\'',NE,Fair,False,False,False,False,False,False,False,True,Day
1,'\'(-inf-0.0005]\'',large_local,'\'(78.05-inf)\'','\'(68.5-82.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',Calm,Fair,False,False,True,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Interstate,'\'(69.05-78.05]\'','\'(68.5-82.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',S,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(0.3055-inf)\'',local,'\'(78.05-inf)\'','\'(44.5-56.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',SW,'Partly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Interstate,'\'(78.05-inf)\'','\'(44.5-56.5]\'','\'(29.885-30.095]\'','\'(9.5-10.25]\'',SE,'Mostly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',local,'\'(78.05-inf)\'','\'(56.5-68.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',SW,'Partly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Highway,'\'(78.05-inf)\'','\'(56.5-68.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',SE,'Mostly Cloudy',False,False,True,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',local,'\'(69.05-78.05]\'','\'(68.5-82.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',SW,'Mostly Cloudy',False,False,False,False,False,False,False,False,Night
1,'\'(-inf-0.0005]\'',Interstate,'\'(78.05-inf)\'','\'(82.5-93.5]\'','\'(29.885-30.095]\'','\'(9.5-10.25]\'',S,Fair,False,False,False,False,False,False,False,False,Night
1,'\'(-inf-0.0005]\'',Interstate,'\'(78.05-inf)\'','\'(68.5-82.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',SW,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',large_local,'\'(78.05-inf)\'','\'(56.5-68.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',SW,Fair,False,False,True,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Beltway,'\'(78.05-inf)\'','\'(44.5-56.5]\'','\'(29.885-30.095]\'','\'(9.5-10.25]\'',S,'Partly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',large_local,'\'(69.05-78.05]\'','\'(93.5-inf)\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',Calm,'Mostly Cloudy',False,True,False,False,False,False,False,True,Day
1,'\'(-inf-0.0005]\'',Interstate,'\'(78.05-inf)\'','\'(82.5-93.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',Calm,'Partly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Highway,'\'(78.05-inf)\'','\'(93.5-inf)\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',Calm,'Partly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Interstate,'\'(78.05-inf)\'','\'(82.5-93.5]\'','\'(-inf-29.885]\'','\'(-inf-9.5]\'',SE,Rain,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Interstate,'\'(78.05-inf)\'','\'(56.5-68.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',Variable,'Mostly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Beltway,'\'(78.05-inf)\'','\'(56.5-68.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',W,Fair,False,False,False,False,False,False,False,False,Night
1,'\'(-inf-0.0005]\'',Highway,'\'(78.05-inf)\'','\'(68.5-82.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',W,Fair,False,False,True,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Interstate,'\'(78.05-inf)\'','\'(56.5-68.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',SW,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Highway,'\'(78.05-inf)\'','\'(56.5-68.5]\'','\'(-inf-29.885]\'','\'(-inf-9.5]\'',W,Fair,False,False,True,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Interstate,'\'(78.05-inf)\'','\'(56.5-68.5]\'','\'(-inf-29.885]\'','\'(-inf-9.5]\'',W,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Interstate,'\'(78.05-inf)\'','\'(68.5-82.5]\'','\'(29.885-30.095]\'','\'(9.5-10.25]\'',SE,'Partly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',local,'\'(78.05-inf)\'','\'(44.5-56.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',W,'Partly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Interstate,'\'(78.05-inf)\'','\'(44.5-56.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',W,'Partly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',large_local,'\'(78.05-inf)\'','\'(44.5-56.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',SW,'Partly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Interstate,'\'(78.05-inf)\'','\'(68.5-82.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',SW,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Interstate,'\'(78.05-inf)\'','\'(56.5-68.5]\'','\'(-inf-29.885]\'','\'(-inf-9.5]\'',W,'Partly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',local,'\'(78.05-inf)\'','\'(44.5-56.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',NW,Fair,False,False,True,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Beltway,'\'(78.05-inf)\'','\'(-inf-44.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',NW,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Highway,'\'(69.05-78.05]\'','\'(68.5-82.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',Calm,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Highway,'\'(78.05-inf)\'','\'(56.5-68.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',SW,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Interstate,'\'(78.05-inf)\'','\'(56.5-68.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',Calm,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',large_local,'\'(78.05-inf)\'','\'(56.5-68.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',Calm,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(0.3055-inf)\'',local,'\'(78.05-inf)\'','\'(44.5-56.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',Calm,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',large_local,'\'(78.05-inf)\'','\'(44.5-56.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',SW,'Partly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',large_local,'\'(69.05-78.05]\'','\'(93.5-inf)\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',SW,'Partly Cloudy',False,False,True,False,False,False,False,False,Day
1,'\'(0.3055-inf)\'',Beltway,'\'(78.05-inf)\'','\'(56.5-68.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',NW,'Mostly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',local,'\'(69.05-78.05]\'','\'(93.5-inf)\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',S,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Highway,'\'(69.05-78.05]\'','\'(68.5-82.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',W,'Partly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Beltway,'\'(58.9-69.05]\'','\'(82.5-93.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',NW,Fair,False,False,False,False,False,False,False,False,Night
1,'\'(0.3055-inf)\'',local,'\'(69.05-78.05]\'','\'(82.5-93.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',Calm,Drizzle,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',large_local,'\'(69.05-78.05]\'','\'(56.5-68.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',N,Cloudy,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Highway,'\'(69.05-78.05]\'','\'(68.5-82.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',NW,Cloudy,False,False,True,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Interstate,'\'(69.05-78.05]\'','\'(56.5-68.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',Variable,'Mostly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(0.3055-inf)\'',large_local,'\'(58.9-69.05]\'','\'(93.5-inf)\'','\'(-inf-29.885]\'','\'(-inf-9.5]\'',Calm,unknown,False,False,False,False,False,False,False,False,Night
1,'\'(-inf-0.0005]\'',Interstate,'\'(58.9-69.05]\'','\'(93.5-inf)\'','\'(-inf-29.885]\'','\'(-inf-9.5]\'',Calm,unknown,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Highway,'\'(69.05-78.05]\'','\'(68.5-82.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',NE,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Interstate,'\'(78.05-inf)\'','\'(56.5-68.5]\'','\'(29.885-30.095]\'','\'(9.5-10.25]\'',NW,'Partly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Highway,'\'(78.05-inf)\'','\'(-inf-44.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',N,'Mostly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Beltway,'\'(69.05-78.05]\'','\'(56.5-68.5]\'','\'(29.885-30.095]\'','\'(9.5-10.25]\'',SE,Drizzle,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',large_local,'\'(69.05-78.05]\'','\'(68.5-82.5]\'','\'(29.885-30.095]\'','\'(9.5-10.25]\'',NE,'Mostly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(0.3055-inf)\'',large_local,'\'(78.05-inf)\'','\'(-inf-44.5]\'','\'(29.885-30.095]\'','\'(9.5-10.25]\'',N,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',large_local,'\'(78.05-inf)\'','\'(44.5-56.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',NE,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',local,'\'(69.05-78.05]\'','\'(82.5-93.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',Calm,Fair,False,False,False,False,False,False,False,False,Night
1,'\'(-inf-0.0005]\'',Highway,'\'(58.9-69.05]\'','\'(82.5-93.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',Calm,Fair,False,False,False,False,False,False,False,False,Night
1,'\'(-inf-0.0005]\'',Highway,'\'(78.05-inf)\'','\'(44.5-56.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',Variable,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',local,'\'(78.05-inf)\'','\'(44.5-56.5]\'','\'(29.885-30.095]\'','\'(9.5-10.25]\'',Calm,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Beltway,'\'(69.05-78.05]\'','\'(68.5-82.5]\'','\'(29.885-30.095]\'','\'(9.5-10.25]\'',Calm,Fair,False,False,True,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',local,'\'(78.05-inf)\'','\'(44.5-56.5]\'','\'(30.095-inf)\'','\'(9.5-10.25]\'',SE,'Partly Cloudy',False,False,True,False,False,False,False,True,Day
1,'\'(-inf-0.0005]\'',Highway,'\'(78.05-inf)\'','\'(-inf-44.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',Variable,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Interstate,'\'(78.05-inf)\'','\'(56.5-68.5]\'','\'(29.885-30.095]\'','\'(9.5-10.25]\'',SE,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',local,'\'(69.05-78.05]\'','\'(68.5-82.5]\'','\'(30.095-inf)\'','\'(9.5-10.25]\'',Calm,Fair,False,False,True,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Interstate,'\'(69.05-78.05]\'','\'(68.5-82.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',Calm,Fair,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.0005]\'',Highway,'\'(69.05-78.05]\'','\'(68.5-82.5]\'','\'(-inf-29.885]\'','\'(9.5-10.25]\'',SW,Fair,False,False,False,False,False,False,False,False,Day
